time,speed,GPS_long,GPS_lat,GPS_heading,long_accel,lat_accel,vector_accel,vert_accel
22.6,0,-83.23159399,42.31952367,262.9041748,-0.195520833,-0.48209635,0.52029044,0.90390625
22.7,0,-83.23159393,42.31952376,260.4560852,-0.191041666,-0.479596353,0.516294283,0.90703125
22.8,0,-83.23159387,42.31952385,260.4560852,-0.187187502,-0.477643231,0.513025403,0.90703125
22.9,0,-83.23159381,42.31952394,254.2797699,-0.185234375,-0.474817711,0.509684783,0.911328125
23,0,-83.23159375,42.31952403,254.2797699,-0.18653646,-0.473541665,0.508977026,0.909375
23.1,0,-83.23159369,42.31952412,251.0052948,-0.187408854,-0.47429688,0.510002428,0.910546875
23.2,0,-83.23159363,42.31952421,251.0052948,-0.189231771,-0.474153653,0.510535443,0.911328125
23.3,0,-83.23159357,42.3195243,248.0854492,-0.189231771,-0.475273433,0.511570686,0.9078125
23.4,0.009497257,-83.23159351,42.31952439,248.0854492,-0.189414063,-0.476966149,0.513208896,0.91015625
23.5,0.043625841,-83.23159364,42.31952446,243.2007751,-0.190130208,-0.478125006,0.514550424,0.906640625
23.6,0.067571219,-83.23159379,42.31952453,243.2007751,-0.189830729,-0.478658852,0.514936465,0.908203125
23.7,0.079983057,-83.23159394,42.3195246,242.3483124,-0.189778647,-0.478476563,0.514747,0.909765625
23.8,0.095638651,-83.23159409,42.31952467,242.3483124,-0.189062501,-0.479427087,0.515365314,0.905859375
23.9,0.108122236,-83.23159424,42.31952474,242.5579224,-0.189309898,-0.481744793,0.517613918,0.9078125
24,0.119274264,-83.23159439,42.31952481,242.5579224,-0.189140627,-0.481666672,0.517478716,0.9046875
24.1,0.120332898,-83.23159453,42.31952488,240.3834229,-0.188906248,-0.482825518,0.518471682,0.90625
24.2,0.127287114,-83.23159469,42.31952495,240.3834229,-0.189544269,-0.482825515,0.518702787,0.90546875
24.3,0.141064383,-83.23159484,42.31952502,243.3975067,-0.190065104,-0.48354167,0.519561553,0.90546875
24.4,0.148075588,-83.23159499,42.31952509,243.3975067,-0.191145833,-0.482604164,0.51908983,0.906640625
24.5,0.146224844,-83.23159537,42.31952504,237.8847504,-0.191614583,-0.483645836,0.520234221,0.9046875
24.6,0.151158294,-83.23159579,42.31952497,237.8847504,-0.191718753,-0.485455737,0.521960366,0.903515625
24.7,0.157896405,-83.23159621,42.31952491,240.1610107,-0.191588542,-0.485208336,0.521678996,0.904296875
24.8,0.175961182,-83.23159663,42.31952484,240.1610107,-0.190286458,-0.483098951,0.51923998,0.90546875
24.9,0.199648963,-83.23159704,42.31952477,240.0760651,-0.18986979,-0.479713541,0.51593591,0.905859375
25,0.224071679,-83.23159746,42.31952471,240.0760651,-0.188880205,-0.478893223,0.514814425,0.9078125
25.1,0.234761725,-83.23159768,42.31952459,244.0659943,-0.189309897,-0.477851561,0.514000171,0.909375
25.2,0.243677364,-83.23159787,42.31952447,244.0659943,-0.188932292,-0.477669278,0.513688552,0.907421875
25.3,0.243052018,-83.23159807,42.31952435,236.4365692,-0.18998698,-0.477031243,0.513479829,0.90859375
25.4,0.241709237,-83.23159826,42.31952422,236.4365692,-0.190013023,-0.477044263,0.513503563,0.909375
25.5,0.235350852,-83.23159827,42.31952409,231.2476196,-0.190455729,-0.477213532,0.513824928,0.9078125
25.6,0.236405398,-83.23159823,42.31952395,231.2476196,-0.190533853,-0.477265614,0.513902307,0.909765625
25.7,0.23832818,-83.23159819,42.3195238,227.2935638,-0.19076823,-0.476718748,0.513480103,0.908203125
25.8,0.239063671,-83.23159815,42.31952366,227.2935638,-0.190664059,-0.476263025,0.513017786,0.90859375
