time,speed,GPS_long,GPS_lat,GPS_heading,long_accel,lat_accel,vector_accel,vert_accel,LaneChangeLeft,LaneChangeRight,TurnLeft,TurnRight,GoStraight
201.3,8.45136070251465,-83.702526407542,42.2979771894604,359.659851074219,-0.273697912693024,0.139843747019768,0.308304876089096,0.96875,0,0,1,0,0
201.4,8.37292766571045,-83.7025276964404,42.2979797503258,1.80923008918762,-0.260286450386047,0.137239590287209,0.294787645339966,0.88671875,0,0,1,0,0
201.5,8.28505611419678,-83.7025291895149,42.2979824746839,1.80923008918762,-0.252083331346512,0.134244784712791,0.286286175251007,0.94140625,0,0,1,0,0
201.6,8.22219371795654,-83.7025308057922,42.297985170411,0.341010004281998,-0.23177082836628,0.14583332836628,0.275819361209869,0.9765625,0,0,0,0,1
201.7,8.16998481750488,-83.7025325342227,42.2979878612721,0.341010004281998,-0.218489587306976,0.162109375,0.274015665054321,0.83203125,0,0,0,0,1
201.8,8.16193771362305,-83.7025343285343,42.2979905214976,356.537078857422,-0.206119790673256,0.16276042163372,0.264152050018311,0.92578125,0,0,0,0,1
201.9,8.17495536804199,-83.7025361865496,42.2979931583523,356.537078857422,-0.198958337306976,0.161197915673256,0.257057398557663,1.00390625,0,0,0,0,1
202,8.21893501281738,-83.7025381103534,42.2979957380309,349.044952392578,-0.185026034712791,0.157421872019768,0.243499860167503,0.94140625,0,0,0,0,1
202.1,8.28888416290283,-83.7025400989843,42.2979982441532,349.044952392578,-0.181640625,0.16015625,0.242496743798256,0.92578125,0,0,0,0,1
202.2,8.3491735458374,-83.7025421891241,42.2980007356259,345.917694091797,-0.176953122019768,0.161328122019768,0.239927589893341,0.98828125,0,0,0,0,1
202.3,8.3826379776001,-83.7025443774486,42.2980031982278,345.917694091797,-0.16861979663372,0.163281247019768,0.235746264457703,1.015625,0,0,0,0,1
202.4,8.47245216369629,-83.7025466957285,42.2980056719496,343.870697021484,-0.160937502980232,0.162890627980232,0.229851871728897,0.9921875,0,0,0,0,1
202.5,8.54521083831787,-83.7025491505774,42.2980081901685,343.870697021484,-0.154817715287209,0.165494784712791,0.227418586611748,0.9609375,0,0,0,0,1
202.6,8.60807132720947,-83.702551639919,42.2980106343,344.750762939453,-0.161197915673256,0.163151040673256,0.229998871684074,1.03515625,0,0,0,0,1
202.7,8.68154335021973,-83.7025541219983,42.2980129879467,344.750762939453,-0.160416662693024,0.171744793653488,0.236098632216454,1.0078125,0,0,0,0,1
202.8,8.72681522369385,-83.7025566717194,42.2980153280919,330.307006835938,-0.149609372019768,0.182812497019768,0.238717392086983,1,0,0,0,0,1
202.9,8.83837127685547,-83.7025592809628,42.2980176638679,330.307006835938,-0.138802081346512,0.204296872019768,0.249219655990601,0.921875,0,0,0,0,1
203,9.01201915740967,-83.7025619963249,42.2980200653528,329.415893554688,-0.130338534712791,0.20377604663372,0.243364542722702,1.015625,0,0,0,0,1
203.1,9.16487312316895,-83.7025647839154,42.2980225102039,329.415893554688,-0.142187505960464,0.191927090287209,0.240991488099098,1.140625,0,0,0,0,1
203.2,9.24290657043457,-83.7025675947461,42.298024922329,324.594818115234,-0.171093747019768,0.155729159712791,0.237039417028427,1.03515625,0,0,0,0,1
203.3,9.25432968139648,-83.7025703938901,42.2980272534788,324.594818115234,-0.183984369039536,0.167057290673256,0.256400942802429,0.8125,0,0,0,0,1
203.4,9.15745162963867,-83.70257325218,42.298029517926,322.189758300781,-0.166796877980232,0.22005207836628,0.294392138719559,0.875,0,0,0,0,1
203.5,9.31087398529053,-83.7025761371444,42.2980317779354,322.189758300781,-0.120182290673256,0.275000005960464,0.308825790882111,0.96484375,0,0,0,0,1
203.6,9.55241298675537,-83.7025790969258,42.2980341964858,315.803466796875,-0.120833329856396,0.273046880960464,0.308874577283859,0.8203125,0,0,0,0,1
203.7,9.73219871520996,-83.7025822102098,42.2980367799852,315.803466796875,-0.175260409712791,0.210026040673256,0.295187532901764,0.90625,0,0,0,0,1
203.8,9.71638488769531,-83.7025854117929,42.2980393793165,316.060546875,-0.212109372019768,0.183203130960464,0.291917890310287,1.04296875,0,0,0,0,1
203.9,9.56008529663086,-83.7025887017503,42.298041908621,316.060546875,-0.172395840287209,0.210677087306976,0.296308755874634,1.234375,0,0,0,0,1
204,9.66131496429443,-83.7025920328487,42.2980443875516,301.240386962891,-0.115364581346512,0.24283854663372,0.281160950660706,0.96484375,0,0,0,0,1
204.1,9.96184158325195,-83.7025954463448,42.2980469421118,301.240386962891,-0.0955729186534882,0.245312497019768,0.270116478204727,1.0078125,0,0,0,0,1
204.2,10.1746454238892,-83.7025988852877,42.2980494899896,305.229248046875,-0.147265627980232,0.209114581346512,0.264182955026627,1.04296875,0,0,0,0,1
204.3,10.3227214813232,-83.702602324578,42.2980519759623,305.229248046875,-0.167057290673256,0.205208331346512,0.269461899995804,0.9921875,0,0,0,0,1
204.4,10.3615303039551,-83.7026058893703,42.2980544708789,303.863708496094,-0.164973959326744,0.22005207836628,0.280642002820969,1.0390625,0,0,0,0,1
204.5,10.5262441635132,-83.702609635498,42.2980570610949,303.863708496094,-0.143619790673256,0.222395837306976,0.26777920126915,1.171875,0,0,0,0,1
204.6,10.7293291091919,-83.7026134559041,42.2980596976412,294.797515869141,-0.142708331346512,0.207161456346512,0.254804849624634,1.01953125,0,0,0,0,1
204.7,10.8545637130737,-83.7026173685907,42.2980623359352,294.797515869141,-0.15494792163372,0.188932284712791,0.245765030384064,0.9375,0,0,0,0,1
204.8,10.9835987091064,-83.7026214066721,42.2980649776559,299.297149658203,-0.163151040673256,0.18880207836628,0.250506669282913,0.8359375,0,0,0,0,1
204.9,11.108941078186,-83.7026255750072,42.2980676400746,299.297149658203,-0.174088537693024,0.193098962306976,0.261297523975372,1.05078125,0,0,0,0,1
205,11.210334777832,-83.7026299152032,42.2980703466133,282.636840820313,-0.195052087306976,0.179166659712791,0.26680800318718,1.015625,0,0,0,0,1
205.1,11.2209987640381,-83.7026344660266,42.2980731054964,282.636840820313,-0.193359375,0.172265619039536,0.261409372091293,0.91015625,0,0,0,0,1
205.2,11.2248096466064,-83.7026390650911,42.2980757857858,283.831481933594,-0.185546875,0.160286456346512,0.248518228530884,0.87890625,0,0,0,0,1
205.3,11.3374490737915,-83.7026437350649,42.2980784123773,283.831481933594,-0.165494784712791,0.160546869039536,0.23336273431778,1.08203125,0,0,0,0,1
205.4,11.4373226165771,-83.7026484845322,42.2980809910449,278.628601074219,-0.165625005960464,0.15950520336628,0.232230946421623,0.984375,0,0,0,0,1
205.5,11.5319728851318,-83.7026532977306,42.2980835169399,278.628601074219,-0.185546875,0.148177087306976,0.240653783082962,0.90234375,0,0,0,0,1
205.6,11.594367980957,-83.7026581806654,42.2980860039063,282.767852783203,-0.225130215287209,0.131640627980232,0.2669438123703,0.8359375,0,0,0,0,1
205.7,11.5569429397583,-83.7026631140193,42.2980884037121,282.767852783203,-0.260937511920929,0.117057293653488,0.291524887084961,0.92578125,0,0,0,0,1
205.8,11.4675645828247,-83.7026682228516,42.2980907520816,280.324676513672,-0.270703136920929,0.145052090287209,0.3155717253685,1.30078125,0,0,0,0,1
205.9,11.3123664855957,-83.702673550718,42.2980930917813,280.324676513672,-0.247526034712791,0.166145831346512,0.304523348808289,1.3046875,0,0,0,0,1
206,11.2352209091187,-83.702678846486,42.2980953842768,277.901184082031,-0.213802084326744,0.175390630960464,0.277933716773987,1.0234375,0,0,0,0,1
206.1,11.3196439743042,-83.7026841577804,42.2980976358905,277.901184082031,-0.214062497019768,0.138671875,0.259371250867844,0.8359375,0,0,0,0,1
206.2,11.3672027587891,-83.7026895598206,42.298099844121,277.370758056641,-0.234765619039536,0.111848957836628,0.264607280492783,0.890625,0,0,0,0,1
206.3,11.2847518920898,-83.7026950132957,42.2981019538395,277.370758056641,-0.266666680574417,0.099609375,0.285540491342545,0.87890625,0,0,0,0,1
206.4,11.1669292449951,-83.7027004855894,42.2981039455562,279.071533203125,-0.269661456346512,0.111458331346512,0.292782187461853,0.90625,0,0,0,0,1
206.5,11.0125522613525,-83.70270594141,42.2981058344088,279.071533203125,-0.254687488079071,0.135286465287209,0.29025274515152,0.96484375,0,0,0,0,1
206.6,10.9181127548218,-83.7027112811683,42.2981076158398,274.639862060547,-0.244531244039536,0.148958340287209,0.287519603967667,0.96484375,0,0,0,0,1
206.7,10.8371992111206,-83.7027164600952,42.2981093126545,274.639862060547,-0.242057293653488,0.148567706346512,0.28533461689949,0.9921875,0,0,0,0,1
206.8,10.7523717880249,-83.7027217700604,42.2981110153119,270.504669189453,-0.24674479663372,0.136328130960464,0.283054620027542,1.0234375,0,0,0,0,1
206.9,10.6767539978027,-83.7027274161261,42.2981127833527,270.504669189453,-0.255338549613953,0.114973954856396,0.28183451294899,0.875,0,0,0,0,1
207,10.6297359466553,-83.7027330594873,42.2981144998972,274.916442871094,-0.266666680574417,0.0915364548563957,0.284904092550278,0.8828125,0,0,0,0,1
207.1,10.476637840271,-83.7027386821448,42.2981161275848,274.916442871094,-0.263411462306976,0.0868489593267441,0.279633313417435,1.046875,0,0,0,0,1
207.2,10.3504018783569,-83.7027441648049,42.2981176125803,269.634979248047,-0.255468755960464,0.0947916656732559,0.27485790848732,0.9375,0,0,0,0,1
207.3,10.2814159393311,-83.7027494694886,42.2981189977104,269.634979248047,-0.236458331346512,0.108984373509884,0.26091331243515,0.9296875,0,0,0,0,1
207.4,10.1702938079834,-83.7027547411911,42.2981203324665,268.486785888672,-0.246354162693024,0.104687497019768,0.26906955242157,0.88671875,0,0,0,0,1
207.5,10.0645351409912,-83.7027599714457,42.2981216148439,268.486785888672,-0.257942706346512,0.083463542163372,0.274053990840912,1.0078125,0,0,0,0,1
207.6,9.84916400909424,-83.7027652319538,42.298122857933,273.660827636719,-0.271614581346512,0.0662760436534882,0.282299071550369,0.8984375,0,0,0,0,1
207.7,9.61865997314453,-83.7027705475945,42.298124035022,273.660827636719,-0.268359363079071,0.0526041649281979,0.274758070707321,1.19921875,0,0,0,0,1
207.8,9.41503715515137,-83.7027755536818,42.2981250744307,265.346160888672,-0.257682293653488,0.050520833581686,0.263495236635208,1.06640625,0,0,0,0,1
207.9,9.25157260894775,-83.7027801649686,42.2981259764246,265.346160888672,-0.244270831346512,0.0574218742549419,0.252767711877823,0.953125,0,0,0,0,1
208,9.11751937866211,-83.702784720509,42.2981268060788,269.015441894531,-0.239453122019768,0.0576822906732559,0.248978137969971,0.83984375,0,0,0,0,1
208.1,8.98097229003906,-83.7027892259204,42.2981275834828,269.015441894531,-0.251302093267441,0.047395832836628,0.260133177042007,1.01953125,0,0,0,0,1
208.2,8.76087093353271,-83.7027930111099,42.2981261636222,267.370574951172,-0.278776049613953,0.0184895824640989,0.283320188522339,1.09765625,0,0,0,0,1
208.3,8.4712028503418,-83.7027952398688,42.2981197144344,267.370574951172,-0.288541674613953,0.00182291667442769,0.290474325418472,1,0,0,0,0,1
208.4,8.14920997619629,-83.7027977599967,42.2981152000012,269.884735107422,-0.274218738079071,0.00911458302289248,0.276765257120132,0.98046875,0,0,0,0,1
208.5,7.95173406600952,-83.7028009599929,42.2981152000012,269.884735107422,-0.24348957836628,0.0322916656732559,0.247933998703957,0.9609375,0,0,0,0,1
208.6,7.83068466186523,-83.7028060799939,42.2981152000012,272.595520019531,-0.230989590287209,0.0342447906732559,0.235053598880768,0.984375,0,0,0,0,1
208.7,7.72457981109619,-83.7028156799943,42.2981152000012,272.595520019531,-0.240494787693024,0.032682292163372,0.244902610778809,0.890625,0,0,0,0,1
208.8,7.56727981567383,-83.7028233600016,42.2981152000012,271.507781982422,-0.255729168653488,0.029947916045785,0.259777396917343,0.9921875,0,0,0,0,1
208.9,7.31908464431763,-83.7028265599979,42.2981152000012,271.507781982422,-0.267447918653488,0.029296875,0.271369397640228,0.96484375,0,0,0,0,1
209,7.04874324798584,-83.7028297600058,42.2981152000012,271.968536376953,-0.259765625,0.021093750372529,0.262289255857468,0.96875,0,0,0,0,1
209.1,6.8709716796875,-83.7028329600021,42.2981152000012,271.968536376953,-0.247526034712791,0.0128906248137355,0.248741149902344,0.93359375,0,0,0,0,1
209.2,6.73717260360718,-83.7028361599983,42.2981152000012,267.040893554688,-0.23307292163372,0.013671875,0.234326034784317,0.984375,0,0,0,0,1
209.3,6.65913343429565,-83.7028393599946,42.2981152000012,267.040893554688,-0.223177090287209,0.023046875372529,0.225375533103943,1.0546875,0,0,0,0,1
209.4,6.58512687683105,-83.7028416000001,42.2981152000012,266.23779296875,-0.22135417163372,0.0184895824640989,0.223098278045654,1.078125,0,0,0,0,1
209.5,6.50482082366943,-83.7028416000001,42.2981152000012,266.23779296875,-0.211718752980232,0.00989583320915699,0.214265957474709,0.98046875,0,0,0,0,1
209.6,6.43403291702271,-83.7028444799956,42.2981152000012,267.770843505859,-0.204166665673256,0.00169270834885538,0.206424281001091,0.84765625,0,0,0,0,1
209.7,6.45800638198853,-83.702854079996,42.2981152000012,267.770843505859,-0.210677087306976,-0.014062499627471,0.214380770921707,0.98828125,0,0,0,0,1
209.8,6.43405628204346,-83.7028617600033,42.2981152000012,273.912322998047,-0.226432293653488,-0.015494791790843,0.229438751935959,0.875,0,0,0,0,1
209.9,6.35122776031494,-83.702864959988,42.2981152000012,273.912322998047,-0.232552081346512,-0.011979166418314,0.235066384077072,1.08203125,0,0,0,0,1
210,6.33180904388428,-83.7028671999935,42.2981152000012,266.732788085938,-0.216927081346512,0.0102864587679505,0.218459919095039,1.05078125,0,0,0,0,1
210.1,6.35952186584473,-83.7028671999935,42.2981152000012,266.732788085938,-0.206640630960464,0.023828124627471,0.208232372999191,0.9453125,0,0,0,0,1
210.2,6.42465591430664,-83.7028681599959,42.2981152000012,269.493011474609,-0.216536462306976,0.028906250372529,0.218600183725357,0.95703125,0,0,0,0,1
210.3,6.4919867515564,-83.7028713600037,42.2981152000012,269.493011474609,-0.239843755960464,0.0350260399281979,0.242559969425201,0.9375,0,0,0,0,1
210.4,6.49892377853394,-83.7028755200139,42.2981152000012,270.812469482422,-0.261848956346512,0.0300781242549419,0.265029698610306,0.96484375,0,0,0,0,1
210.5,6.40178918838501,-83.7028819200065,42.2981152000012,270.812469482422,-0.261458337306976,0.0223958324640989,0.264013320207596,0.9140625,0,0,0,0,1
210.6,6.33541107177734,-83.7028863999943,42.2981152000012,271.412567138672,-0.250390619039536,0.0126302083954215,0.251932144165039,0.98828125,0,0,0,0,1
210.7,6.32194185256958,-83.7028863999943,42.2981152000012,271.412567138672,-0.245312497019768,0.018229166045785,0.2468002140522,1.01953125,0,0,0,0,1
210.8,6.29449796676636,-83.7028863999943,42.2981152000012,269.155120849609,-0.252604156732559,0.029947916045785,0.255314320325851,0.9296875,0,0,0,0,1
210.9,6.24044418334961,-83.7028863999943,42.2981152000012,269.155120849609,-0.256901055574417,0.0417968742549419,0.261135011911392,0.83984375,0,0,0,0,1
211,6.21105098724365,-83.7028873599967,42.2981154399972,256.031402587891,-0.258854180574417,0.044921875,0.263036996126175,0.91015625,0,0,0,0,1
211.1,6.15378856658936,-83.7028905600046,42.298116240001,256.031402587891,-0.263802081346512,0.0433593764901161,0.267650157213211,0.93359375,0,0,0,0,1
211.2,6.0443000793457,-83.7028937599893,42.2981170399962,282.534149169922,-0.270182281732559,0.04296875,0.273815721273422,1.01171875,0,0,0,0,1
211.3,5.96119451522827,-83.7028969599971,42.29811784,282.534149169922,-0.270052075386047,0.0459635406732559,0.274119675159454,0.97265625,0,0,0,0,1
211.4,5.87966394424438,-83.7028992000026,42.2981179199987,284.261749267578,-0.268229156732559,0.049348957836628,0.272949516773224,0.97265625,0,0,0,0,1
211.5,5.76638650894165,-83.7028992000026,42.2981163199996,284.261749267578,-0.272135406732559,0.051041666418314,0.277127653360367,0.98828125,0,0,0,0,1
211.6,5.67978239059448,-83.702900160005,42.2981152000012,270.679656982422,-0.280729174613953,0.0559895820915699,0.286491483449936,0.98828125,0,0,0,0,1
211.7,5.61028718948364,-83.7029033599897,42.2981152000012,270.679656982422,-0.297786444425583,0.0640624985098839,0.304795622825623,0.92578125,0,0,0,0,1
211.8,5.48310518264771,-83.702905919996,42.2981152000012,268.530242919922,-0.316536456346512,0.071744792163372,0.324726849794388,0.92578125,0,0,0,0,1
211.9,5.31672859191895,-83.702906986673,42.2981152000012,268.530242919922,-0.333072930574417,0.080078125,0.342695444822311,0.94140625,0,0,0,0,1
212,5.12547636032104,-83.7029080533268,42.2981152000012,267.133453369141,-0.343098968267441,0.0790364593267441,0.352493792772293,0.90625,0,0,0,0,1
212.1,4.91474199295044,-83.7029091200038,42.2981152000012,267.133453369141,-0.346614569425583,0.0863281264901161,0.357794910669327,0.8828125,0,0,0,0,1
212.2,4.68182229995728,-83.7029101866808,42.2981152000012,266.506805419922,-0.343098968267441,0.0846354141831398,0.354055404663086,1.09765625,0,0,0,0,1
212.3,4.4479808807373,-83.7029112533347,42.2981152000012,266.506805419922,-0.332291662693024,0.0779947936534882,0.341951876878738,1.05078125,0,0,0,0,1
212.4,4.27054786682129,-83.7029120000109,42.2981152000012,248.766174316406,-0.313541680574417,0.068359375,0.321352243423462,0.953125,0,0,0,0,1
212.5,4.19017314910889,-83.7029120000109,42.2981152000012,248.766174316406,-0.299348950386047,0.0604166649281979,0.306250303983688,0.9140625,0,0,0,0,1
212.6,4.17105960845947,-83.7029120000109,42.2981152000012,275.6083984375,-0.294661462306976,0.0673177093267441,0.303234845399857,0.86328125,0,0,0,0,1
212.7,4.12607765197754,-83.7029120000109,42.2981152000012,275.6083984375,-0.294270843267441,0.0601562485098839,0.301833212375641,1.03125,0,0,0,0,1
212.8,4.05751514434814,-83.7029120000109,42.2981152000012,264.281524658203,-0.296875,0.0574218742549419,0.303370594978333,1.05859375,0,0,0,0,1
212.9,3.9816358089447,-83.7029120000109,42.2981152000012,264.281524658203,-0.296744793653488,0.0545572899281979,0.302479952573776,0.98828125,0,0,0,0,1
213,3.88178300857544,-83.7029120000109,42.2981152000012,265.556610107422,-0.296223968267441,0.0593749992549419,0.302426517009735,0.8671875,0,0,0,0,1
213.1,3.79197359085083,-83.7029120000109,42.2981152000012,265.556610107422,-0.295833319425583,0.0578125007450581,0.301788568496704,0.8828125,0,0,0,0,1
213.2,3.72048783302307,-83.7029120000109,42.2981152000012,278.737487792969,-0.294531255960464,0.0565104149281979,0.300209105014801,0.9921875,0,0,0,0,1
213.3,3.63177418708801,-83.7029120000109,42.2981152000012,278.737487792969,-0.296354174613953,0.0593749992549419,0.302580595016479,1.01953125,0,0,0,0,1
213.4,3.55154013633728,-83.7029120000109,42.2981152000012,282.576843261719,-0.298437505960464,0.054947916418314,0.304367661476135,0.984375,0,0,0,0,1
213.5,3.46367120742798,-83.7029120000109,42.2981152000012,282.576843261719,-0.283593744039536,0.0414062514901161,0.288102000951767,0.93359375,0,0,0,0,1
213.6,3.38699173927307,-83.7029120000109,42.2981152000012,282.297210693359,-0.284765630960464,0.048307292163372,0.291245490312576,1,0,0,0,0,1
213.7,3.39583396911621,-83.7029120000109,42.2981152000012,282.297210693359,-0.289713531732559,0.0657552108168602,0.299003422260284,0.91796875,0,0,0,0,1
213.8,3.30977892875671,-83.7029120000109,42.2981152000012,268.476593017578,-0.308203130960464,0.0871093720197678,0.320617645978928,0.93359375,0,0,0,0,1
213.9,3.2116687297821,-83.7029120000109,42.2981152000012,268.476593017578,-0.314192712306976,0.0868489593267441,0.326114535331726,0.95703125,0,0,0,0,1
214,3.13891339302063,-83.7029120000109,42.2981152000012,287.138305664063,-0.315234363079071,0.083463542163372,0.326311349868774,0.9609375,0,0,0,0,1
214.1,3.06476521492004,-83.7029120000109,42.2981152000012,287.138305664063,-0.316927075386047,0.0807291641831398,0.32727712392807,0.96875,0,0,0,0,1
214.2,2.95815968513489,-83.7029120000109,42.2981152000012,285.520538330078,-0.313020825386047,0.0777343735098839,0.322700798511505,0.94140625,0,0,0,0,1
214.3,2.85865569114685,-83.7029120000109,42.2981152000012,285.520538330078,-0.304947912693024,0.0790364593267441,0.315145283937454,0.97265625,0,0,0,0,1
214.4,2.78903603553772,-83.7029120000109,42.2981152000012,286.034912109375,-0.300651043653488,0.0744791701436043,0.309942632913589,0.953125,0,0,0,0,1
214.5,2.70945501327515,-83.7029120000109,42.2981152000012,286.034912109375,-0.300911456346512,0.0701822936534882,0.309161424636841,0.94140625,0,0,0,0,1
214.6,2.62532591819763,-83.7029120000109,42.2981152000012,267.388732910156,-0.301171869039536,0.0691406279802322,0.309141546487808,0.95703125,0,0,0,0,1
214.7,2.54429602622986,-83.7029120000109,42.2981152000012,267.388732910156,-0.299739569425583,0.0713541656732559,0.308221727609634,0.97265625,0,0,0,0,1
214.8,2.46878457069397,-83.7029132800141,42.2981152000012,271.296997070313,-0.296484380960464,0.070833332836628,0.304914176464081,0.94921875,0,0,0,0,1
214.9,2.41414880752563,-83.7029164799988,42.2981152000012,271.296997070313,-0.289453119039536,0.0647135451436043,0.296752989292145,0.94921875,0,0,0,0,1
215,2.39034557342529,-83.7029196800066,42.2981152000012,271.194274902344,-0.284114569425583,0.0592447929084301,0.290470033884048,1.0390625,0,0,0,0,1
215.1,2.40392351150513,-83.7029228799913,42.2981152000012,271.194274902344,-0.278906255960464,0.052734375,0.284110099077225,1.02734375,0,0,0,0,1
215.2,2.39900827407837,-83.7029260799992,42.2981152000012,270.487579345703,-0.279557287693024,0.054427083581686,0.285056293010712,0.921875,0,0,0,0,1
215.3,2.40664100646973,-83.7029292799839,42.2981152000012,270.487579345703,-0.283203125,0.0582031235098839,0.289309352636337,0.875,0,0,0,0,1
215.4,2.39093685150146,-83.7029311999886,42.2981152000012,269.041290283203,-0.288411468267441,0.0613281242549419,0.294969111680985,0.95703125,0,0,0,0,1
215.5,2.33077669143677,-83.7029311999886,42.2981152000012,269.041290283203,-0.293880194425583,0.0601562485098839,0.300130635499954,1.015625,0,0,0,0,1
215.6,2.28751420974731,-83.7029311999886,42.2981158399991,265.694122314453,-0.291536450386047,0.0545572899281979,0.296774625778198,1.0234375,0,0,0,0,1
215.7,2.25083041191101,-83.7029311999886,42.2981174399981,265.694122314453,-0.284895837306976,0.0515624992549419,0.289676278829575,0.94921875,0,0,0,0,1
215.8,2.23280048370361,-83.7029337599949,42.2981183999992,263.000396728516,-0.280729174613953,0.0481770820915699,0.285112917423248,0.94140625,0,0,0,0,1
215.9,2.23658776283264,-83.7029401599874,42.2981183999992,263.000396728516,-0.276562511920929,0.042447917163372,0.280483067035675,0.953125,0,0,0,0,1
216,2.22575521469116,-83.7029446399984,42.2981183999992,263.689422607422,-0.270442694425583,0.0433593764901161,0.274811983108521,1.05859375,0,0,0,0,1
216.1,2.34133625030518,-83.7029462400024,42.2981183999992,263.689422607422,-0.260937511920929,0.0378906242549419,0.264493584632874,1.00390625,0,0,0,0,1
216.2,2.46511197090149,-83.7029478399831,42.2981183999992,263.959045410156,-0.256901055574417,0.0436197929084301,0.261099487543106,0.90234375,0,0,0,0,1
216.3,2.58573055267334,-83.7029494399871,42.2981183999992,263.959045410156,-0.263281255960464,0.0470052100718021,0.26788866519928,0.89453125,0,0,0,0,1
216.4,2.67815828323364,-83.7029503999894,42.2981183999992,263.540802001953,-0.276953130960464,0.0516927093267441,0.282073348760605,0.9453125,0,0,0,0,1
216.5,2.7296576499939,-83.7029503999894,42.2981183999992,263.540802001953,-0.280078113079071,0.049348957836628,0.28480052947998,1.02734375,0,0,0,0,1
216.6,2.75524568557739,-83.7029503999894,42.2981183999992,253.915893554688,-0.282552093267441,0.0545572899281979,0.288520753383636,0.98046875,0,0,0,0,1
216.7,2.87433075904846,-83.7029503999894,42.2981183999992,253.915893554688,-0.28515625,0.0667968764901161,0.293564230203629,0.95703125,0,0,0,0,1
216.8,2.90161061286926,-83.7029503999894,42.2981186559984,245.105026245117,-0.287760406732559,0.0723958313465118,0.296996831893921,0.9765625,0,0,0,0,1
216.9,2.89348816871643,-83.7029503999894,42.2981192959963,245.105026245117,-0.285677075386047,0.0587239600718021,0.292198568582535,0.98828125,0,0,0,0,1
217,2.92373609542847,-83.7029503999894,42.2981199360027,256.134246826172,-0.266666680574417,0.0421875007450581,0.270291537046433,0.98828125,0,0,0,0,1
217.1,2.97353410720825,-83.7029503999894,42.2981205760006,256.134246826172,-0.261067718267441,0.0358072929084301,0.263751238584518,1,0,0,0,0,1
217.2,3.07533502578735,-83.7029503999894,42.2981212159985,258.222076416016,-0.265104174613953,0.05078125,0.270742028951645,0.9375,0,0,0,0,1
217.3,3.12252378463745,-83.7029503999894,42.298121856005,258.222076416016,-0.281640619039536,0.063020832836628,0.289168357849121,0.96875,0,0,0,0,1
217.4,3.11598443984985,-83.7029503999894,42.2981224960029,267.891418457031,-0.294010430574417,0.0760416686534882,0.30381166934967,0.984375,0,0,0,0,1
217.5,3.10747408866882,-83.7029503999894,42.2981231360008,267.891418457031,-0.301041662693024,0.0699218735098839,0.309164971113205,0.99609375,0,0,0,0,1
217.6,3.08855581283569,-83.7029503999894,42.2981237760072,262.695678710938,-0.305729180574417,0.0705729201436043,0.313899576663971,0.94921875,0,0,0,0,1
217.7,3.05534887313843,-83.7029503999894,42.2981244160051,262.695678710938,-0.308072924613953,0.070833332836628,0.316230416297913,0.96875,0,0,0,0,1
217.8,3.03056693077087,-83.7029503999894,42.2981248000039,255.540954589844,-0.307552069425583,0.0778645798563957,0.317372262477875,0.953125,0,0,0,0,1
217.9,3.01630210876465,-83.7029503999894,42.2981248000039,255.540954589844,-0.307031244039536,0.080078125,0.317354947328568,0.96484375,0,0,0,0,1
218,2.99521994590759,-83.7029503999894,42.2981248000039,249.98844909668,-0.305729180574417,0.0763020813465118,0.315207839012146,0.9453125,0,0,0,0,1
218.1,2.97022819519043,-83.7029503999894,42.2981248000039,249.98844909668,-0.298177093267441,0.0694010406732559,0.306197911500931,0.9765625,0,0,0,0,1
218.2,2.97279214859009,-83.7029503999894,42.2981248000039,244.479705810547,-0.290104180574417,0.0636718720197678,0.297034949064255,0.96875,0,0,0,0,1
218.3,3.01326251029968,-83.7029503999894,42.2981248000039,244.479705810547,-0.282552093267441,0.058333333581686,0.288584202528,0.984375,0,0,0,0,1
218.4,3.04441261291504,-83.7029503999894,42.2981248000039,246.029296875,-0.279687494039536,0.0540364570915699,0.284927546977997,0.953125,0,0,0,0,1
218.5,3.08000659942627,-83.7029503999894,42.2981248000039,246.029296875,-0.274869799613953,0.0494791679084301,0.279340326786041,0.96875,0,0,0,0,1
218.6,3.12395048141479,-83.7029503999894,42.2981248000039,245.302993774414,-0.272005200386047,0.046875,0.276068210601807,0.96484375,0,0,0,0,1
218.7,3.17185020446777,-83.7029503999894,42.2981248000039,245.302993774414,-0.267317712306976,0.0433593764901161,0.270846456289291,0.984375,0,0,0,0,1
218.8,3.22254920005798,-83.7029500745681,42.2981248000039,262.930084228516,-0.263281255960464,0.0406249985098839,0.266436189413071,0.97265625,0,0,0,0,1
218.9,3.30691385269165,-83.7029489898224,42.2981248000039,262.930084228516,-0.256640613079071,0.036588542163372,0.25930067896843,0.98828125,0,0,0,0,1
219,3.40156149864197,-83.7029479050767,42.2981248000039,267.251739501953,-0.254557281732559,0.0347656235098839,0.256976097822189,0.95703125,0,0,0,0,1
219.1,3.49877977371216,-83.702946820331,42.2981248000039,267.251739501953,-0.254427075386047,0.035416666418314,0.256938993930817,0.99609375,0,0,0,0,1
219.2,3.58828616142273,-83.7029457355853,42.2981248000039,261.080047607422,-0.263411462306976,0.042447917163372,0.26689749956131,0.97265625,0,0,0,0,1
219.3,3.67008018493652,-83.7029446508397,42.2981248000039,261.080047607422,-0.274088531732559,0.0497395843267441,0.278631776571274,0.9765625,0,0,0,0,1
